# Population na	MG101-1.filtered.sorted,MG103-1.filtered.sorted,MG103-2.filtered.sorted,MG104-1.filtered.sorted,MG109-1.filtered.sorted,MG109-2.filtered.sorted,MG110-1.filtered.sorted,MG115-19.filtered.sorted,MG115-5.filtered.sorted,MG115-7.filtered.sorted,MG116-1.filtered.sorted,MG116-10.filtered.sorted,MG116-11.filtered.sorted,MG116-12.filtered.sorted,MG116-2.filtered.sorted,MG116-3.filtered.sorted,MG116-4.filtered.sorted,MG116-5.filtered.sorted,MG116-6.filtered.sorted,MG116-7.filtered.sorted,MG116-8.filtered.sorted,MG116-9.filtered.sorted,MG118-1.filtered.sorted,MG118-2.filtered.sorted,MG118-3.filtered.sorted,MG118-4.filtered.sorted,MG119-1.filtered.sorted,MG121-1.filtered.sorted,MG122-1.filtered.sorted,MG122-2.filtered.sorted,MG127-1.filtered.sorted,MG127-2.filtered.sorted,MG128-1.filtered.sorted
# Population MG105	MG105-1R.filtered.sorted,MG105-2.filtered.sorted,MG105-3.filtered.sorted,MG105-4.filtered.sorted,MG105-5.filtered.sorted,MG105-6.filtered.sorted,MG105-7.filtered.sorted,MG105-8.filtered.sorted
# Population MG106	MG106-1.filtered.sorted,MG106-2.filtered.sorted,MG106-3.filtered.sorted
# Population MG107	MG107-1.filtered.sorted,MG107-10.filtered.sorted,MG107-2.filtered.sorted,MG107-3.filtered.sorted,MG107-4.filtered.sorted,MG107-5.filtered.sorted,MG107-6.filtered.sorted,MG107-7.filtered.sorted,MG107-8.filtered.sorted,MG107-9.filtered.sorted
# Population MG111	MG111-1.filtered.sorted,MG111-10.filtered.sorted,MG111-11.filtered.sorted,MG111-12.filtered.sorted,MG111-13.filtered.sorted,MG111-14.filtered.sorted,MG111-15.filtered.sorted,MG111-2.filtered.sorted,MG111-3.filtered.sorted,MG111-4.filtered.sorted,MG111-5.filtered.sorted,MG111-6.filtered.sorted,MG111-7.filtered.sorted,MG111-8.filtered.sorted,MG111-9.filtered.sorted
# Population MG113	MG113-1.filtered.sorted,MG113-10.filtered.sorted,MG113-2.filtered.sorted,MG113-3R.filtered.sorted,MG113-4R.filtered.sorted,MG113-5.filtered.sorted,MG113-6R.filtered.sorted,MG113-7.filtered.sorted,MG113-8.filtered.sorted,MG113-9.filtered.sorted
# Population MG114	MG114-1.filtered.sorted,MG114-10.filtered.sorted,MG114-11R.filtered.sorted,MG114-12.filtered.sorted,MG114-13.filtered.sorted,MG114-14.filtered.sorted,MG114-15.filtered.sorted,MG114-2.filtered.sorted,MG114-3.filtered.sorted,MG114-4.filtered.sorted,MG114-5.filtered.sorted,MG114-6.filtered.sorted,MG114-7.filtered.sorted,MG114-8.filtered.sorted,MG114-9.filtered.sorted
# Population MG115	MG115-1.filtered.sorted,MG115-10.filtered.sorted,MG115-11.filtered.sorted,MG115-12.filtered.sorted,MG115-13.filtered.sorted,MG115-14.filtered.sorted,MG115-15.filtered.sorted,MG115-16.filtered.sorted,MG115-17R.filtered.sorted,MG115-18.filtered.sorted,MG115-2.filtered.sorted,MG115-20.filtered.sorted,MG115-3.filtered.sorted,MG115-4.filtered.sorted,MG115-6.filtered.sorted,MG115-8.filtered.sorted,MG115-9.filtered.sorted
# Population MG117	MG117-1.filtered.sorted,MG117-10.filtered.sorted,MG117-11.filtered.sorted,MG117-12.filtered.sorted,MG117-2.filtered.sorted,MG117-3.filtered.sorted,MG117-4.filtered.sorted,MG117-5.filtered.sorted,MG117-6.filtered.sorted,MG117-7.filtered.sorted,MG117-8.filtered.sorted,MG117-9.filtered.sorted
# Population MG120_G	MG120-1.filtered.sorted,MG120-10.filtered.sorted,MG120-11-1.filtered.sorted,MG120-19.filtered.sorted,MG120-2.filtered.sorted,MG120-21.filtered.sorted,MG120-25R.filtered.sorted,MG120-3.filtered.sorted,MG120-30.filtered.sorted,MG120-32.filtered.sorted,MG120-4.filtered.sorted,MG120-5.filtered.sorted,MG120-6.filtered.sorted,MG120-7.filtered.sorted,MG120-8.filtered.sorted,MG120-9.filtered.sorted,MG124-1R.filtered.sorted,MG124-2.filtered.sorted,MG124-3R.filtered.sorted,MG124-4R.filtered.sorted
# Population MG120_C	MG120-11-2.filtered.sorted,MG120-17.filtered.sorted,MG120-18.filtered.sorted,MG120-20.filtered.sorted,MG120-22.filtered.sorted,MG120-29.filtered.sorted,MG120-31.filtered.sorted
# Population MG120_GC	MG120-13.filtered.sorted,MG120-15.filtered.sorted,MG120-23.filtered.sorted,MG120-24.filtered.sorted,MG120-26.filtered.sorted,MG120-27.filtered.sorted,MG120-28.filtered.sorted,MG120-33.filtered.sorted,MG120-34.filtered.sorted
# Population MG125	MG125-1.filtered.sorted,MG125-10.filtered.sorted,MG125-2.filtered.sorted,MG125-3.filtered.sorted,MG125-4.filtered.sorted,MG125-5.filtered.sorted,MG125-6.filtered.sorted,MG125-7.filtered.sorted,MG125-8.filtered.sorted,MG125-9.filtered.sorted
# Population MG126	MG126-1.filtered.sorted,MG126-2.filtered.sorted,MG126-3.filtered.sorted,MG126-4.filtered.sorted,MG126-5.filtered.sorted
# Population peru	0121-101.filtered.sorted,0122-101.filtered.sorted,0373-102.filtered.sorted,0375-101.filtered.sorted,0442-101.filtered.sorted,0753-101.filtered.sorted,0772-101.filtered.sorted,1301-101.filtered.sorted,1381-101.filtered.sorted,1469-101.filtered.sorted,1470-101.filtered.sorted,1472-101.filtered.sorted,1478-101.filtered.sorted,1520-101.filtered.sorted,1561-101.filtered.sorted,1562-101.filtered.sorted,1572-101.filtered.sorted,1576-101.filtered.sorted,1579-101.filtered.sorted,1584-101.filtered.sorted,1586-101.filtered.sorted,1589-12.filtered.sorted,1598-101.filtered.sorted,1600-101.filtered.sorted,1601-101.filtered.sorted,1602-101.filtered.sorted,1603-101.filtered.sorted,1604-101.filtered.sorted,1605-101.filtered.sorted,1611-101.filtered.sorted,1614-101.filtered.sorted,1615-101.filtered.sorted,1635-101.filtered.sorted,1636-101.filtered.sorted,1637-101.filtered.sorted,1651-101.filtered.sorted,1659-101.filtered.sorted,1660-101.filtered.sorted,1661-101.filtered.sorted,1670-101.filtered.sorted,1683-101.filtered.sorted,1684-101.filtered.sorted,1685-101.filtered.sorted,1686-101.filtered.sorted,1687-101.filtered.sorted,1688-101.filtered.sorted,1689-101.filtered.sorted,1690-101.filtered.sorted,1697-101.filtered.sorted,1728-101.filtered.sorted,1729-101.filtered.sorted,1921-101.filtered.sorted,1923-101.filtered.sorted,1924-101.filtered.sorted,1933-101.filtered.sorted,1936-101.filtered.sorted,1950-101.filtered.sorted,1987-101.filtered.sorted,2181-101.filtered.sorted,2186-101.filtered.sorted,2401-101.filtered.sorted,2412-101.filtered.sorted,251318-101.filtered.sorted,2544-101.filtered.sorted,2576-101.filtered.sorted,2578-101.filtered.sorted,2649-101.filtered.sorted,2725-101.filtered.sorted,2832-101.filtered.sorted,2839-101.filtered.sorted,2915-101.filtered.sorted,2983-101.filtered.sorted,365958-101.filtered.sorted,365960-101.filtered.sorted,365961-101.filtered.sorted,365962-101.filtered.sorted,365964-101.filtered.sorted,365965-101.filtered.sorted,365966-101.filtered.sorted,379021-101.filtered.sorted,379023-101.filtered.sorted,379024-101.filtered.sorted,379025-101.filtered.sorted,379026-101.filtered.sorted,390728-101.filtered.sorted,390748-102.filtered.sorted,407533-101.filtered.sorted,407534-101.filtered.sorted,407535-103.filtered.sorted,407537-101.filtered.sorted,407538-101.filtered.sorted,407544-101.filtered.sorted,407550-101.filtered.sorted,407551-101.filtered.sorted,407552-101.filtered.sorted,407553-101.filtered.sorted,407554-101.filtered.sorted,503517-101.filtered.sorted,503519-101.filtered.sorted,503521-101.filtered.sorted,503522-101.filtered.sorted,503523-101.filtered.sorted,503524-101.filtered.sorted
# Population ecu	0418-101.filtered.sorted,0420-101.filtered.sorted,0443-101.filtered.sorted,1248-101.filtered.sorted,1256-101.filtered.sorted,1280-101.filtered.sorted,1416-101.filtered.sorted,1428-101.filtered.sorted,1547-101.filtered.sorted,2093-101.filtered.sorted,2102-101.filtered.sorted,251319-101.filtered.sorted,251320-101.filtered.sorted,251321-101.filtered.sorted,2852-101.filtered.sorted,2854-101.filtered.sorted,2857-101.filtered.sorted,2933-101.filtered.sorted,365909-101.filtered.sorted,365910-101.filtered.sorted,365911-101.filtered.sorted,365912-101.filtered.sorted,365914-101.filtered.sorted,365915-101.filtered.sorted,365916-101.filtered.sorted,365917-101.filtered.sorted,365918-101.filtered.sorted,379059-101.filtered.sorted,390519-101.filtered.sorted
# Group defaultgrp	na,MG105,MG106,MG107,MG111,MG113,MG114,MG115,MG117,MG120_G,MG120_C,MG120_GC,MG125,MG126,peru,ecu
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
75	SL3.0ch00	302345	0.49928	0.00000	0.00000	0.81810	0.00000	0.00000	0.71282	0.00000	0.00000
219	SL3.0ch00	821926	0.62606	0.00000	0.00000	0.62331	0.00000	0.00000	0.67525	0.00000	0.00000
225	SL3.0ch00	890416	0.73194	0.00000	0.00000	0.53994	0.00000	0.00000	0.54821	0.00000	0.00000
229	SL3.0ch00	893041	0.00704	0.00000	0.00000	0.00375	0.00000	0.00000	0.02656	0.00000	0.00000
320	SL3.0ch00	1348051	0.56885	0.00000	0.00000	0.57041	0.00000	0.00000	0.63678	0.00000	0.00000
347	SL3.0ch00	1440729	0.58951	0.00000	0.00000	0.37607	0.00000	0.00000	0.44233	0.00000	0.00000
441	SL3.0ch00	1825461	0.56177	0.00000	0.00000	0.76128	0.00000	0.00000	0.73387	0.00000	0.00000
477	SL3.0ch00	2003837	0.62120	0.00000	0.00000	0.61522	0.00000	0.00000	0.52722	0.00000	0.00000
914	SL3.0ch00	3428821	0.38158	0.00000	0.00000	0.06853	0.00000	0.00000	0.22479	0.00000	0.00000
946	SL3.0ch00	3578221	0.01067	0.00000	0.00000	0.00938	0.00000	0.00000	0.16236	0.00000	0.00000
1071	SL3.0ch00	3998569	0.75784	0.00000	0.00000	0.77214	0.00000	0.00000	0.67156	0.00000	0.00000
1164	SL3.0ch00	4315317	0.32885	0.00000	0.00000	0.10218	0.00000	0.00000	0.17946	0.00000	0.00000
1189	SL3.0ch00	4384037	0.59275	0.00000	0.00000	0.56421	0.00000	0.00000	0.50886	0.00000	0.00000
1274	SL3.0ch00	4666713	0.59367	0.00000	0.00000	0.65785	0.00000	0.00000	0.50518	0.00000	0.00000
1284	SL3.0ch00	4705616	0.62326	0.00000	0.00000	0.66523	0.00000	0.00000	0.58955	0.00000	0.00000
1401	SL3.0ch00	5061125	0.55193	0.00000	0.00000	0.57649	0.00000	0.00000	0.40559	0.00000	0.00000
1422	SL3.0ch00	5147040	0.57719	0.00000	0.00000	0.70908	0.00000	0.00000	0.63452	0.00000	0.00000
1429	SL3.0ch00	5178227	0.54101	0.00000	0.00000	0.74879	0.00000	0.00000	0.62647	0.00000	0.00000
1639	SL3.0ch00	6019019	0.58350	0.00000	0.00000	0.78067	0.00000	0.00000	0.70430	0.00000	0.00000
1691	SL3.0ch00	6241693	0.60741	0.00000	0.00000	0.45494	0.00000	0.00000	0.50071	0.00000	0.00000
1702	SL3.0ch00	6270055	0.64935	0.00000	0.00000	0.46955	0.00000	0.00000	0.61878	0.00000	0.00000
1750	SL3.0ch00	6507267	0.60437	0.00000	0.00000	0.35364	0.00000	0.00000	0.38774	0.00000	0.00000
1771	SL3.0ch00	6575463	0.49697	0.00000	0.00000	0.74366	0.00000	0.00000	0.72920	0.00000	0.00000
1774	SL3.0ch00	6588455	0.32709	0.00000	0.00000	0.42938	0.00000	0.00000	0.17181	0.00000	0.00000
1783	SL3.0ch00	6599816	0.40652	0.00000	0.00000	0.72333	0.00000	0.00000	0.68419	0.00000	0.00000
1883	SL3.0ch00	6979042	0.74698	0.00000	0.00000	0.51677	0.00000	0.00000	0.49702	0.00000	0.00000
1904	SL3.0ch00	7040927	0.75577	0.00000	0.00000	0.70392	0.00000	0.00000	0.61435	0.00000	0.00000
1931	SL3.0ch00	7139085	0.73834	0.00000	0.00000	0.69763	0.00000	0.00000	0.58526	0.00000	0.00000
1958	SL3.0ch00	7244399	0.10405	0.00000	0.00000	0.05593	0.00000	0.00000	0.38429	0.00000	0.00000
2089	SL3.0ch00	7838910	-0.01829	0.00000	0.00000	-0.00030	0.00000	0.00000	0.03047	0.00000	0.00000
2114	SL3.0ch00	7879214	0.40562	0.00000	0.00000	0.12763	0.00000	0.00000	0.26640	0.00000	0.00000
2400	SL3.0ch00	9387997	0.54966	0.00000	0.00000	0.45829	0.00000	0.00000	0.59657	0.00000	0.00000
2509	SL3.0ch00	9775465	0.18035	0.00000	0.00000	0.06886	0.00000	0.00000	0.43820	0.00000	0.00000
2510	SL3.0ch00	9775625	0.52557	0.00000	0.00000	0.00728	0.00000	0.00000	0.17282	0.00000	0.00000
2528	SL3.0ch00	9786674	0.69158	0.00000	0.00000	0.45037	0.00000	0.00000	0.32701	0.00000	0.00000
2570	SL3.0ch00	9964063	0.24260	0.00000	0.00000	0.62389	0.00000	0.00000	0.61103	0.00000	0.00000
2575	SL3.0ch00	9972221	0.05540	0.00000	0.00000	0.08543	0.00000	0.00000	0.29090	0.00000	0.00000
2579	SL3.0ch00	9981357	0.19625	0.00000	0.00000	0.48613	0.00000	0.00000	0.63425	0.00000	0.00000
2596	SL3.0ch00	10002184	0.09110	0.00000	0.00000	0.00810	0.00000	0.00000	0.03853	0.00000	0.00000
2642	SL3.0ch00	10112738	0.02110	0.00000	0.00000	0.01962	0.00000	0.00000	0.01082	0.00000	0.00000
2719	SL3.0ch00	10349931	0.62893	0.00000	0.00000	0.53652	0.00000	0.00000	0.29507	0.00000	0.00000
2730	SL3.0ch00	10388695	0.15631	0.00000	0.00000	0.13354	0.00000	0.00000	0.32511	0.00000	0.00000
2780	SL3.0ch00	10587123	0.38101	0.00000	0.00000	0.07197	0.00000	0.00000	0.65186	0.00000	0.00000
2812	SL3.0ch00	10633672	0.67353	0.00000	0.00000	0.36251	0.00000	0.00000	0.53881	0.00000	0.00000
2883	SL3.0ch00	10850000	0.01662	0.00000	0.00000	0.00006	0.00000	0.00000	0.01212	0.00000	0.00000
2916	SL3.0ch00	10967841	-0.02496	0.00000	0.00000	-0.00031	0.00000	0.00000	0.02993	0.00000	0.00000
3047	SL3.0ch00	11197146	0.00487	0.00000	0.00000	0.00004	0.00000	0.00000	0.08043	0.00000	0.00000
3049	SL3.0ch00	11198591	0.02752	0.00000	0.00000	0.00010	0.00000	0.00000	0.01584	0.00000	0.00000
3118	SL3.0ch00	11361818	0.65976	0.00000	0.00000	0.50266	0.00000	0.00000	0.60352	0.00000	0.00000
3132	SL3.0ch00	11374263	0.22465	0.00000	0.00000	0.06506	0.00000	0.00000	0.16163	0.00000	0.00000
3370	SL3.0ch00	12350906	0.70201	0.00000	0.00000	0.77369	0.00000	0.00000	0.73055	0.00000	0.00000
3426	SL3.0ch00	12578561	0.45918	0.00000	0.00000	0.36479	0.00000	0.00000	0.45856	0.00000	0.00000
3487	SL3.0ch00	12813605	-0.03785	0.00000	0.00000	-0.03915	0.00000	0.00000	0.13781	0.00000	0.00000
3567	SL3.0ch00	13153823	0.39814	0.00000	0.00000	0.17559	0.00000	0.00000	0.11658	0.00000	0.00000
3939	SL3.0ch00	15253828	0.23403	0.00000	0.00000	0.07803	0.00000	0.00000	0.02756	0.00000	0.00000
4050	SL3.0ch00	15740216	0.26115	0.00000	0.00000	0.09449	0.00000	0.00000	0.04492	0.00000	0.00000
4052	SL3.0ch00	15742931	0.29186	0.00000	0.00000	0.10651	0.00000	0.00000	0.03024	0.00000	0.00000
4224	SL3.0ch00	16570939	0.02847	0.00000	0.00000	0.00036	0.00000	0.00000	0.10538	0.00000	0.00000
4341	SL3.0ch00	16993594	0.06593	0.00000	0.00000	0.00295	0.00000	0.00000	0.12584	0.00000	0.00000
4358	SL3.0ch00	17095570	0.25173	0.00000	0.00000	0.04141	0.00000	0.00000	0.09743	0.00000	0.00000
4433	SL3.0ch00	17414619	0.50221	0.00000	0.00000	0.39645	0.00000	0.00000	0.11623	0.00000	0.00000
4437	SL3.0ch00	17451309	0.05388	0.00000	0.00000	0.04040	0.00000	0.00000	0.04137	0.00000	0.00000
4495	SL3.0ch00	17776463	0.16636	0.00000	0.00000	0.16381	0.00000	0.00000	0.19336	0.00000	0.00000
4502	SL3.0ch00	17776905	0.07412	0.00000	0.00000	0.01905	0.00000	0.00000	0.00737	0.00000	0.00000
4512	SL3.0ch00	17817042	0.50320	0.00000	0.00000	0.55284	0.00000	0.00000	0.61553	0.00000	0.00000
4585	SL3.0ch00	18168127	0.01319	0.00000	0.00000	0.00118	0.00000	0.00000	0.08408	0.00000	0.00000
4646	SL3.0ch00	18476220	0.06959	0.00000	0.00000	0.02802	0.00000	0.00000	0.03630	0.00000	0.00000
4745	SL3.0ch00	18964550	0.00952	0.00000	0.00000	0.00032	0.00000	0.00000	0.00321	0.00000	0.00000
4787	SL3.0ch00	19153928	0.11504	0.00000	0.00000	0.08701	0.00000	0.00000	0.58903	0.00000	0.00000
4802	SL3.0ch00	19242605	0.13480	0.00000	0.00000	0.01294	0.00000	0.00000	0.07523	0.00000	0.00000
4838	SL3.0ch00	19380534	-0.00052	0.00000	0.00000	-0.00008	0.00000	0.00000	0.02414	0.00000	0.00000
4844	SL3.0ch00	19428600	0.62378	0.00000	0.00000	0.66426	0.00000	0.00000	0.61456	0.00000	0.00000
4911	SL3.0ch00	19695294	0.66541	0.00000	0.00000	0.58532	0.00000	0.00000	0.25873	0.00000	0.00000
